time_index	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered	count
2689	Fall	0	1	2	24.2	28	58	8.9981	14	36	50
2690	Fall	0	1	2	28.1	30.5	65	8.9981	2	6	8
2691	Fall	0	1	1	26.5	30.2	47	0	5	10	15
2692	Fall	0	1	1	27.7	31.4	44	0	0	4	4
2693	Fall	0	1	1	24.9	27.8	22	0	10	26	36
2694	Fall	0	1	2	27.6	31.2	54	7.0015	117	193	310
2695	Fall	0	1	2	32.6	37.8	69	0	432	813	1245
2696	Fall	0	1	1	32.1	37.6	10	16.9979	125	1158	1283
2697	Fall	0	1	1	33.9	38.5	72	15.0013	471	1611	2082
2698	Fall	0	1	1	32	38.7	77	16.9979	135	501	636
2700	Fall	0	1	1	27.7	30.6	72	16.9979	486	3064	3550
2701	Fall	0	1	2	28.7	32.1	50	0	19	200	219
2702	Fall	0	1	2	28.6	32.4	47	0	66	508	574
2703	Fall	0	1	1	26.4	28.8	71	7.0015	6	9	15
2704	Fall	0	1	1	31.8	35.4	26	7.0015	1	2	3
2705	Fall	0	1	1	30.9	34.3	43	15.0013	165	602	767
2706	Fall	0	1	1	30.9	34.2	56	15.0013	1486	3190	4676
2707	Fall	0	1	2	27.2	32	44	7.0015	1	3	4
2708	Fall	0	1	2	26.4	30.2	75	6.0032	91	145	236
2709	Fall	0	1	2	30.1	34	66	0	7	96	103
2710	Fall	0	1	2	30.7	36	63	7.0015	609	10882	11491
2711	Fall	0	1	2	32.3	37.7	60	0	105	205	310
2712	Fall	0	1	2	32.7	37	56	7.0015	1	4	5
2713	Fall	0	1	1	32	35.1	80	12.998	100	197	297
2714	Fall	0	1	1	30.8	36.4	36	11.0014	28	73	101
2715	Fall	0	1	1	30.2	34.8	56	8.9981	4035	13769	17804
2716	Fall	0	0	2	28.1	31.4	45	6.0032	0	3	3
2717	Fall	0	0	2	28.3	32.2	49	7.0015	1	16	17
2718	Fall	0	0	2	28.1	30.4	45	7.0015	10	71	81
2719	Fall	0	0	2	26.8	31.8	71	6.0032	29	85	114
2720	Fall	0	0	1	26.7	30.3	59	19.0012	279	1445	1724
2721	Fall	0	0	2	29.9	32.9	54	6.0032	1049	3184	4233
2722	Fall	0	0	2	32.2	35.9	44	6.0032	59	260	319
2723	Fall	0	0	1	30.6	34.7	53	8.9981	171	557	728
2724	Fall	0	0	2	28	32.6	56	6.0032	14	32	46
2725	Fall	0	0	1	30.2	32.8	55	8.9981	1	2	3
2726	Fall	0	0	1	30.6	33.1	72	6.0032	4	43	47
2727	Fall	0	0	1	34.9	39.8	73	7.0015	115	179	294
2728	Fall	0	0	1	32.7	36.5	16	32.9975	51	556	607
2729	Fall	0	0	1	28.6	32.9	78	8.9981	84	3288	3372
2730	Fall	0	1	2	30.3	36.5	71	12.998	11	117	128
2731	Fall	0	1	1	30	32.6	34	6.0032	6	49	55
2732	Fall	0	1	1	30.3	33.9	54	7.0015	1	93	94
2733	Fall	0	1	1	31.8	35.6	93	15.0013	21	161	182
2734	Fall	0	1	1	34.5	38.1	70	7.0015	23	41	64
2735	Fall	0	1	3	30.3	34.2	56	39.0007	125	218	343
2737	Fall	0	1	1	34.6	40	36	0	2	137	139
2738	Fall	0	1	1	30.7	34.5	55	6.0032	13	139	152
2739	Fall	0	1	1	28.9	33.4	54	0	8	74	82
2740	Fall	0	1	1	31.4	35.3	25	0	0	4	4
2741	Fall	0	1	2	36.8	41.7	24	0	6	29	35
2742	Fall	0	1	2	39.8	45.2	27	0	139	1215	1354
2743	Fall	0	1	1	39.3	44.8	52	11.0014	56	102	158
2744	Fall	0	1	1	38.2	43.5	54	0	7	47	54
2745	Fall	0	1	1	34.5	38	51	11.0014	283	786	1069
2746	Fall	0	1	1	34.5	37.8	49	8.9981	394	1395	1789
2747	Fall	0	1	1	29.5	34.6	80	11.0014	78	917	995
2748	Fall	0	1	1	29.1	32.6	78	11.0014	41	492	533
2749	Fall	0	1	1	37	41.7	74	0	182	1053	1235
2750	Fall	0	1	1	40.2	44.5	86	0	1	12	13
2751	Fall	0	1	1	30.7	36.7	71	16.9979	47	259	306
2752	Fall	0	1	1	31.5	35.7	62	6.0032	14	691	705
2753	Fall	0	1	1	31.2	34.2	21	6.0032	0	10	10
2754	Fall	0	1	1	30.4	35.8	56	12.998	19	114	133
2755	Fall	0	1	2	28.9	32.7	33	7.0015	1	3	4
2756	Fall	0	1	1	35	38.3	67	8.9981	10	15	25
2757	Fall	0	1	1	33.7	38.3	15	6.0032	53	139	192
2758	Fall	0	1	1	33.5	37.6	34	6.0032	20	638	658
2759	Fall	0	1	1	34.9	39.4	81	0	287	744	1031
2760	Fall	0	1	1	28.6	32.1	64	6.0032	10	17	27
2761	Fall	0	1	1	25.3	29	62	8.9981	40	147	187
2762	Fall	0	1	1	32.5	38.2	64	11.0014	8	58	66
2763	Fall	0	1	1	32.3	36.4	43	19.0012	63	227	290
2764	Fall	0	1	1	27.3	31.7	49	8.9981	4	73	77
2765	Fall	0	1	1	28.9	31	43	0	115	3487	3602
2766	Fall	0	1	1	26.5	29	27	0	1	4	5
2767	Fall	0	1	1	24.8	27.6	14	0	113	336	449
2768	Fall	0	1	1	29.5	32.8	23	0	23	3094	3117
2769	Fall	0	1	1	33.1	36.7	69	7.0015	209	628	837
2770	Fall	0	1	1	34.2	39.4	59	15.0013	815	2547	3362
2771	Fall	0	1	1	32.8	37.3	34	16.9979	122	494	616
2772	Fall	0	1	1	32.8	37.3	31	15.0013	59	186	245
2773	Fall	0	1	1	33.2	36.2	55	11.0014	60	114	174
2774	Fall	0	1	1	29.7	35.3	95	12.998	28	64	92
2775	Fall	0	1	1	28.7	31.6	40	15.0013	0	3	3
2776	Fall	0	1	1	28.4	31.6	47	15.0013	0	13	13
2777	Fall	0	1	1	29.1	34	61	8.9981	6	10	16
2778	Fall	0	1	2	31.1	34.4	43	7.0015	2558	8040	10598
2779	Fall	0	1	2	36.1	40.9	1	19.9995	228	1675	1903
2780	Fall	0	1	2	33.9	38.4	79	16.9979	23	65	88
2781	Fall	0	1	2	33.3	39.9	72	16.9979	52	215	267
2782	Fall	0	1	2	32	36.3	78	12.998	4	48	52
2783	Fall	0	1	1	30.5	34.5	83	8.9981	30	194	224
2784	Fall	0	0	1	30.5	34.1	22	15.0013	9	50	59
2785	Fall	0	0	1	33.7	37.4	22	23.9994	889	3058	3947
2786	Fall	0	0	1	37.9	41.6	60	19.9995	26	83	109
2787	Fall	0	0	1	33.6	36.6	35	23.9994	182	844	1026
2788	Fall	0	0	1	30.4	33.2	41	19.0012	34	277	311
2789	Fall	0	0	1	31.4	35.7	55	19.9995	5	14	19
2790	Fall	0	0	1	30.1	33.3	33	16.9979	31	261	292
2791	Fall	0	0	1	33.7	38.5	46	23.9994	243	2669	2912
2792	Fall	0	0	1	34.8	41	60	27.9993	1	8	9
2793	Fall	0	0	1	37	40.8	48	35.0008	361	688	1049
2794	Fall	0	0	1	36.9	41	28	31.0009	129	989	1118
2795	Fall	0	0	1	33.5	36.6	38	16.9979	250	4194	4444
2796	Fall	0	0	1	34.7	38.7	44	16.9979	82	306	388
2797	Fall	0	0	1	29.7	33.7	66	7.0015	369	631	1000
2798	Fall	0	0	1	30.6	35.3	84	7.0015	170	1468	1638
2799	Fall	0	0	1	30.4	34.2	45	6.0032	12	22	34
2801	Fall	0	1	1	29.8	33.5	76	12.998	156	402	558
2802	Fall	0	1	3	28.3	31.3	28	11.0014	5	36	41
2803	Fall	0	1	1	33.9	39.3	75	0	9	66	75
2804	Fall	0	1	1	33.7	38	50	8.9981	18	89	107
2805	Fall	0	1	1	34.7	39.9	36	8.9981	33	175	208
2806	Fall	0	1	1	31.1	34.6	54	12.998	5	37	42
2807	Fall	0	1	1	28.6	32.3	85	12.998	1	5	6
2808	Fall	0	1	1	30.4	34.5	42	12.998	7	22	29
2809	Fall	0	1	1	28.2	30.6	90	8.9981	1	6	7
2810	Fall	0	1	2	29.3	32.8	32	8.9981	5158	11379	16537
2811	Fall	0	1	2	29.6	33.1	27	8.9981	3	16	19
2812	Fall	0	1	3	31.3	35	38	19.0012	1628	4532	6160
2813	Fall	0	1	2	30.6	35.1	30	8.9981	16	57	73
2814	Fall	0	1	2	30.6	35.4	22	7.0015	313	630	943
2815	Fall	0	1	1	29.8	35.1	38	0	2	7	9
2816	Fall	0	1	2	26.7	31.3	47	11.0014	66	161	227
2817	Fall	0	1	2	29.3	33.4	30	6.0032	615	2320	2935
2818	Fall	0	1	2	32.8	36.2	76	0	2	7	9
2819	Fall	0	1	2	32.3	36.1	78	19.0012	4579	11557	16136
2820	Fall	0	1	2	33.5	37	59	11.0014	53	128	181
2821	Fall	0	1	1	30.8	34.1	90	15.0013	13	329	342
2822	Fall	0	1	1	29.3	35.4	76	12.998	112	551	663
2823	Fall	0	1	1	29	33.2	36	8.9981	2	34	36
2824	Fall	0	1	2	28.5	32.1	64	11.0014	155	349	504
2825	Fall	0	1	1	35.4	39.2	63	7.0015	27	63	90
2826	Fall	0	1	1	36.5	41.3	68	15.0013	16	25	41
2827	Fall	0	1	2	33.6	35.8	56	16.9979	506	1034	1540
2828	Fall	0	1	1	32	35.6	45	12.998	119	933	1052
2829	Fall	0	1	2	29.5	33.1	60	11.0014	473	3286	3759
2830	Fall	0	1	1	29.3	33.4	73	7.0015	1	3	4
2831	Fall	0	1	1	29.2	32.2	26	11.0014	1	10	11
2832	Fall	0	1	2	29.3	33.4	24	12.998	1	3	4
2833	Fall	0	1	3	26	28.5	41	19.9995	23	407	430
2834	Fall	0	1	1	27.6	32.7	26	7.0015	12	34	46
2835	Fall	0	1	2	30.9	34.6	22	23.9994	76	162	238
2836	Fall	0	1	1	32.6	35.7	58	19.0012	1143	5977	7120
2837	Fall	0	1	1	29.6	34.4	91	19.9995	1727	2728	4455
2838	Fall	0	1	1	31.1	35	60	16.9979	18	1018	1036
2839	Fall	0	0	1	27.5	29.2	60	15.0013	340	621	961
2840	Fall	0	0	1	24.3	28.4	34	7.0015	10	16	26
2841	Fall	0	0	1	25.2	29.9	86	7.0015	8	43	51
2842	Fall	0	0	1	26.8	30.8	55	6.0032	622	2170	2792
2843	Fall	0	0	1	29.4	35.6	31	6.0032	189	352	541
2844	Fall	0	0	1	32.5	35.9	67	23.9994	234	396	630
2845	Fall	0	0	1	32.1	38	53	19.0012	36	127	163
2846	Fall	0	0	1	31.6	34.6	91	19.9995	300	488	788
2847	Fall	0	0	2	28.6	32.4	64	19.9995	68	273	341
2848	Fall	0	0	3	28	32.4	67	27.9993	10	41	51
2849	Fall	0	0	2	26	30.1	61	11.0014	1	4	5
2850	Fall	0	0	2	27.3	29.4	52	8.9981	127	192	319
2851	Fall	0	0	1	26.4	29.3	49	6.0032	1	2	3
2852	Fall	0	0	1	28.6	33.8	43	12.998	7	445	452
2853	Fall	0	0	1	28.7	31.7	61	11.0014	25	462	487
2854	Fall	0	0	1	31.4	35.3	60	8.9981	45	286	331
2855	Fall	0	0	1	32.3	35.4	54	7.0015	244	1497	1741
2856	Fall	0	0	1	30.4	35.8	75	0	5	31	36
2857	Fall	0	0	1	32.3	35.9	11	6.0032	54	152	206
2858	Fall	0	1	1	24.8	27.5	52	6.0032	24	234	258
2859	Fall	0	1	1	31.5	35.8	49	11.0014	411	2176	2587
2860	Fall	0	1	1	32.8	38.1	56	7.0015	200	1121	1321
2861	Fall	0	1	1	32.8	37.8	62	6.0032	190	697	887
2862	Fall	0	1	1	33.1	38.2	59	11.0014	237	790	1027
2863	Fall	0	1	1	30.1	34.1	55	11.0014	0	153	153
2864	Fall	0	1	1	29.1	33.1	58	15.0013	7	61	68
2865	Fall	0	1	1	27.3	33.1	77	16.9979	13	21	34
2866	Fall	0	1	2	26.9	30.9	49	6.0032	6	36	42
2867	Fall	0	1	2	27.4	33.1	80	6.0032	29	54	83
2868	Fall	0	1	2	28.6	32.2	63	0	2	548	550
2869	Fall	0	1	1	31.3	35	50	0	14	470	484
2870	Fall	0	1	1	32.5	39.5	89	8.9981	71	148	219
2871	Fall	0	1	1	33.6	37.9	47	15.0013	334	1020	1354
2872	Fall	0	1	1	28.8	30.2	50	6.0032	51	103	154
2873	Fall	0	1	1	27.6	31.2	51	12.998	54	402	456
2874	Fall	0	1	1	28.4	32.7	62	0	3	6	9
2875	Fall	0	1	1	28.3	31.8	83	0	1	40	41
2876	Fall	0	1	1	28.1	32.4	43	7.0015	5	59	64
2877	Fall	0	1	2	29.3	33.1	30	12.998	16	35	51
2878	Fall	0	1	2	30.7	35.5	39	12.998	6	18	24
2879	Fall	0	1	2	29.9	33.5	40	19.9995	519	1748	2267
2880	Fall	0	1	1	30.9	36	38	12.998	3	13	16
2881	Fall	0	1	1	28.1	33.1	80	19.0012	1924	4044	5968
2882	Fall	0	1	1	29.4	34.6	85	15.0013	119	240	359
2883	Fall	0	1	1	27.5	30.8	87	8.9981	29	238	267
2884	Fall	0	1	1	30	34.7	44	7.0015	5	71	76
2885	Fall	0	1	1	26.6	30.2	49	0	2	30	32
2886	Fall	0	1	1	26	30.4	36	16.9979	1	1	2
2888	Fall	0	1	1	31.8	36	67	6.0032	5	15	20
2889	Fall	0	1	1	31.6	36.2	80	16.9979	1088	1699	2787
2890	Fall	0	1	1	33.7	36.7	38	12.998	37	721	758
2891	Fall	0	1	1	30.7	36.2	58	12.998	616	2159	2775
2892	Fall	0	1	1	28.9	32	76	7.0015	212	617	829
2893	Fall	0	1	1	27.1	30.6	55	7.0015	5	40	45
2894	Fall	0	1	1	26.7	31.1	44	11.0014	0	2	2
2895	Fall	0	1	1	34.9	38.7	50	26.0027	1192	5147	6339
2897	Fall	0	1	2	33.9	39.5	31	30.0026	327	1591	1918
2898	Fall	0	1	2	29.7	33.7	49	15.0013	2739	12958	15697
2899	Fall	0	0	3	26.5	30.3	60	11.0014	104	209	313
2900	Fall	0	0	1	25.1	26.3	42	15.0013	1	7	8
2901	Fall	0	0	1	28.7	30.6	68	19.0012	145	784	929
2902	Fall	0	0	1	29.6	34	54	16.9979	312	825	1137
2903	Fall	0	0	1	29.8	33.7	55	11.0014	110	546	656
2904	Fall	0	0	1	28.9	33.8	32	7.0015	7	251	258
2905	Fall	0	0	1	25.8	30.3	76	0	96	217	313
2906	Fall	0	0	2	24.6	27	53	11.0014	48	97	145
2907	Fall	0	0	2	25.8	28.6	32	7.0015	9	475	484
2908	Fall	0	0	2	25.2	28.1	25	8.9981	10	23	33
2909	Fall	0	0	3	27.1	31.1	74	11.0014	135	400	535
2910	Fall	0	0	3	26.6	28.8	55	0	169	647	816
2911	Fall	0	0	3	27.2	31.8	68	8.9981	27	526	553
2912	Fall	0	0	3	27.4	31.5	66	0	22	123	145
2913	Fall	0	0	2	28.6	32.4	68	0	122	573	695
2914	Fall	0	0	2	25.5	26.3	46	7.0015	240	542	782
2915	Fall	0	0	1	31.6	36.3	72	7.0015	4	255	259
2916	Fall	0	0	1	30.3	33.7	66	8.9981	0	14	14
2917	Fall	0	0	1	27.3	32.8	14	7.0015	13	33	46
2918	Fall	0	0	1	28.3	31.6	27	0	14	29	43
2919	Fall	0	0	2	30.3	34.8	83	12.998	636	9426	10062
2920	Fall	0	0	2	32	36.9	55	11.0014	0	4	4
2921	Fall	0	0	2	34.8	39	25	11.0014	844	5503	6347
2922	Fall	0	0	2	34.8	39.4	40	11.0014	204	347	551
2923	Fall	0	0	3	30.8	33.5	53	16.9979	7	389	396
2924	Fall	0	0	3	26.5	30.7	58	0	1	35	36
2925	Fall	0	0	2	26.2	29.1	20	0	1	6	7
2926	Fall	0	0	1	27.8	33.2	44	6.0032	159	340	499
2927	Fall	0	0	2	26.6	31	67	6.0032	11	34	45
2928	Fall	0	0	1	28.1	33.6	52	0	3	176	179
2929	Fall	0	0	2	31.2	34.8	55	0	1674	2881	4555
2930	Fall	0	0	3	28.9	31.6	65	8.9981	106	979	1085
2931	Fall	0	0	1	30.6	34.1	48	6.0032	34	203	237
2932	Fall	0	0	2	28.8	32.2	62	11.0014	4	33	37
2933	Fall	0	0	3	27.4	31.6	48	8.9981	48	73	121
2934	Fall	1	0	2	26.1	28.7	34	11.0014	22	221	243
2935	Fall	1	0	1	27.9	32.4	58	6.0032	1	1	2
2936	Fall	1	0	1	28.9	32.8	59	0	0	7	7
2937	Fall	1	0	2	28.8	32.8	50	7.0015	1	19	20
2938	Fall	1	0	1	30.5	34.3	63	8.9981	708	2703	3411
2939	Fall	1	0	2	29.5	34	78	16.9979	4	107	111
2940	Fall	0	1	2	26.9	31.9	54	0	0	9	9
2941	Fall	0	1	2	30.6	33.7	27	16.9979	234	382	616
2942	Fall	0	1	1	30.3	33.8	32	19.0012	167	367	534
2943	Fall	0	1	1	32.2	34.8	74	15.0013	129	284	413
2944	Fall	0	1	1	29	31.8	68	16.9979	113	286	399
2945	Fall	0	1	1	30.8	34.4	68	16.9979	3	37	40
2946	Fall	0	1	1	28.3	33	72	12.998	2	6	8
2947	Fall	0	1	1	28.1	30.7	61	19.0012	2	6	8
2948	Fall	0	1	1	28.5	32.1	47	19.0012	7	18	25
2949	Fall	0	1	2	29.5	34.8	76	19.9995	0	2	2
2950	Fall	0	1	2	29.7	33.6	45	16.9979	20	50	70
2951	Fall	0	1	1	31.1	35.4	38	12.998	837	2415	3252
2952	Fall	0	1	2	32.1	36.8	58	11.0014	420	3384	3804
2953	Fall	0	1	1	31.4	34.6	65	7.0015	5	62	67
2954	Fall	0	1	1	31.7	33.7	61	7.0015	1	77	78
2955	Fall	0	1	1	30.5	33.5	58	16.9979	1	3	4
2956	Fall	0	1	1	29.4	34.2	53	0	4	49	53
2957	Fall	0	1	2	28.4	32.3	58	0	15	113	128
2958	Fall	0	1	2	27.7	32.5	37	6.0032	28	112	140
2959	Fall	0	1	3	28	33.7	70	11.0014	209	393	602
2960	Fall	0	1	2	30	35.5	58	15.0013	27	77	104
2961	Fall	0	1	1	28.9	32.3	72	15.0013	72	453	525
2962	Fall	0	1	1	26.8	29.5	54	11.0014	10	43	53
2963	Fall	0	1	1	25	29	70	6.0032	6	153	159
2964	Fall	0	1	1	26	28.6	41	6.0032	1	3	4
2965	Fall	0	1	1	26.6	28.8	27	7.0015	55	593	648
2966	Fall	0	1	1	27.7	32.6	70	8.9981	0	13	13
2967	Fall	0	1	1	31.8	35.6	64	11.0014	0	22	22
2968	Fall	0	1	1	33.9	37.5	46	16.9979	198	487	685
2969	Fall	0	1	1	33.3	36.4	41	16.9979	1	2	3
2970	Fall	0	1	1	29.4	33.3	76	15.0013	27	110	137
2971	Fall	0	0	1	27.8	32.2	70	16.9979	162	274	436
2972	Fall	0	0	1	30.2	33.4	59	22.0028	2	115	117
2974	Fall	0	0	2	22.2	25.3	72	19.9995	1651	9224	10875
2975	Fall	0	0	2	22.8	26.3	82	11.0014	126	412	538
2976	Fall	0	0	1	22.9	27.5	78	15.0013	118	230	348
2977	Fall	0	0	1	25.6	28.1	87	19.9995	63	226	289
2978	Fall	0	0	1	28.5	32.3	21	19.0012	439	2691	3130
2979	Fall	0	1	1	27.6	32.4	64	26.0027	38	58	96
2980	Fall	0	1	1	27.2	33	44	19.0012	7	44	51
2981	Fall	0	1	1	21.9	27	58	0	21	68	89
2982	Fall	0	1	1	18.3	22.9	23	8.9981	2	7	9
2983	Fall	0	1	1	18.3	21.4	18	6.0032	84	140	224
2984	Fall	0	1	1	19.8	23.3	63	7.0015	53	197	250
2985	Fall	0	1	1	21.7	25.6	42	6.0032	436	1245	1681
2986	Fall	0	1	1	23.6	26	39	0	58	311	369
2987	Fall	0	1	1	26.4	29.2	16	6.0032	77	127	204
2988	Fall	0	1	1	24.4	29.9	67	12.998	15	108	123
2989	Fall	0	1	1	23.6	27.3	54	8.9981	1001	1630	2631
2990	Fall	0	1	1	20	22.3	48	7.0015	10	40	50
2991	Fall	0	1	1	20	23.6	56	6.0032	1	3	4
2992	Fall	0	1	1	19.5	23.7	67	6.0032	3	28	31
2993	Fall	0	1	1	20.4	25	73	0	3387	7127	10514
2994	Fall	0	1	1	24.6	27.7	77	7.0015	232	402	634
2995	Fall	0	1	1	23.9	27.5	47	8.9981	39	90	129
2996	Fall	0	1	1	30.2	35.1	56	11.0014	168	303	471
2997	Fall	0	1	1	27.7	30.6	77	19.9995	909	1715	2624
2998	Fall	0	1	1	25.7	30.5	34	8.9981	471	921	1392
2999	Fall	0	1	1	25.5	28.6	61	6.0032	288	530	818
3000	Fall	0	1	1	22	25.6	74	6.0032	0	6	6
3001	Fall	0	1	1	27	30.1	61	6.0032	28	644	672
3002	Fall	0	1	1	26.7	31.5	47	6.0032	0	39	39
3003	Fall	0	1	1	27.4	33.1	49	11.0014	6	53	59
3004	Fall	0	1	1	30.1	31.8	33	0	41	211	252
3005	Fall	0	1	1	28.2	33.7	43	12.998	124	629	753
3006	Fall	0	1	1	28.9	33.2	65	8.9981	1107	8177	9284
3007	Fall	0	1	1	25.1	30	84	8.9981	11	52	63
3008	Fall	0	1	1	21.9	24.7	50	6.0032	13	103	116
3009	Fall	0	1	1	21.8	26.7	31	0	2	7	9
3010	Fall	0	1	1	20.1	23.9	76	0	2	4	6
3011	Fall	0	1	2	24.5	28.5	71	11.0014	78	146	224
3012	Fall	0	1	2	29.1	31.1	72	7.0015	2	9	11
3013	Fall	0	1	1	26.5	30.7	59	11.0014	13	71	84
3014	Fall	0	0	1	22.5	25.3	58	7.0015	124	234	358
3015	Fall	0	0	1	22.2	26.8	83	19.0012	15	33	48
3016	Fall	0	0	1	21.7	26.3	39	27.9993	10	19	29
3017	Fall	0	0	1	27.6	30.9	63	23.9994	14	267	281
3019	Fall	0	0	2	26.4	31	45	15.0013	45	112	157
3020	Fall	0	0	2	24.2	28.5	55	19.0012	2349	3704	6053
3021	Fall	0	0	1	28.1	31.3	43	11.0014	119	819	938
3022	Fall	0	0	1	20.1	22.8	53	0	11	63	74
3024	Fall	0	0	1	23.1	26	52	8.9981	30	76	106
3025	Fall	0	0	1	26.5	29.4	73	11.0014	1	143	144
3027	Fall	0	0	1	25.8	28.9	78	11.0014	21	413	434
3028	Fall	0	0	1	23.2	27.6	54	6.0032	256	526	782
3029	Fall	0	1	1	18.4	21.8	79	0	53	328	381
3030	Fall	0	1	1	21.6	26.2	72	0	130	309	439
3031	Fall	0	1	1	21.5	24	86	6.0032	529	1534	2063
3033	Fall	0	1	2	27.3	31.5	43	16.9979	568	3216	3784
3034	Fall	0	1	2	26.2	29.7	66	8.9981	498	782	1280
3035	Fall	0	1	3	25.7	30.1	53	16.9979	1	5	6
3036	Fall	0	1	2	23.6	27.3	64	19.0012	0	6	6
3037	Fall	0	1	2	26	29.7	70	22.0028	4	28	32
3038	Fall	0	1	2	25.2	29	88	22.0028	26	1156	1182
3039	Fall	0	1	3	27.7	32.5	65	43.0006	2	27	29
3040	Fall	0	1	2	30.3	36.5	88	39.0007	4	48	52
3041	Fall	0	1	3	25.2	29.9	84	31.0009	8	18	26
3042	Fall	0	1	3	24.9	27.9	82	12.998	22	48	70
3043	Fall	0	1	2	22.7	26.8	25	15.0013	15	121	136
3044	Fall	0	1	2	21.8	26.3	51	23.9994	12	27	39
3045	Fall	0	1	2	23	25.9	52	19.0012	140	335	475
3046	Fall	0	1	1	24.9	26.6	54	16.9979	216	735	951
3047	Fall	0	1	1	23.2	28.4	63	16.9979	97	247	344
3048	Fall	0	1	1	20.7	23.4	59	6.0032	45	158	203
3050	Win	0	1	1	16.4	18	38	7.0015	2	3	5
3051	Win	0	1	1	17.1	20.3	23	6.0032	3	4	7
3052	Win	0	1	1	16.3	19.4	45	7.0015	22	129	151
3053	Win	0	1	1	18.5	21.7	70	0	8	28	36
3054	Win	0	1	2	19.7	24.2	35	7.0015	64	307	371
3055	Win	0	1	3	22.5	27.9	87	16.9979	1	45	46
3056	Win	0	1	3	23.3	27.6	36	0	4	13	17
3057	Win	0	1	2	25.2	29.7	39	12.998	100	165	265
3058	Win	0	1	2	23.4	27.2	70	8.9981	1	40	41
3059	Win	0	1	3	25.1	28.5	83	8.9981	20	52	72
3060	Win	0	1	3	25.8	29.3	85	7.0015	17	70	87
3061	Win	0	1	2	25	27.4	82	7.0015	15	142	157
3062	Win	0	1	2	25.6	30.2	64	0	1	1	2
3063	Win	0	1	2	23	27.9	30	8.9981	315	1223	1538
3064	Win	0	1	2	25.8	28.5	48	12.998	15	2884	2899
3065	Win	0	1	2	28.6	33.5	38	11.0014	27	46	73
3066	Win	0	1	1	27.9	30.8	42	0	723	4857	5580
3067	Win	0	1	1	29.5	32.5	42	0	2	15	17
3068	Win	0	1	1	28.1	31.9	54	0	10	151	161
3069	Win	0	1	2	23.4	26.3	72	0	0	3	3
3070	Win	0	1	2	29	34.8	71	12.998	467	4220	4687
3071	Win	0	1	1	30.4	35.1	45	15.0013	4715	13130	17845
3072	Win	0	1	1	26.6	27.6	74	7.0015	33	51	84
3073	Win	0	1	1	26.2	27.4	57	7.0015	143	673	816
3074	Win	0	1	1	23.6	26.4	73	0	52	281	333
3075	Win	0	1	1	24.7	28.8	71	8.9981	119	244	363
3076	Win	0	1	1	21.4	23.7	42	7.0015	2	10	12
3077	Win	0	1	1	20.9	26.9	17	6.0032	0	1	1
3078	Win	0	1	1	21.5	24.5	54	0	7	40	47
3079	Win	0	1	1	20.3	24.1	68	7.0015	22	155	177
3080	Win	0	1	1	23.5	26.1	47	6.0032	105	169	274
3081	Win	0	1	1	27.7	32.2	61	0	27	106	133
3082	Win	0	1	1	26.7	28.6	75	8.9981	2363	4390	6753
3083	Win	0	0	1	23.9	27.1	70	16.9979	20	37	57
3084	Win	0	0	1	21.6	24.2	48	16.9979	20	51	71
3085	Win	0	0	1	25.1	28.1	60	12.998	479	1469	1948
3086	Win	0	0	1	24.9	28.4	37	19.0012	96	665	761
3087	Win	0	0	1	29.2	31.8	54	7.0015	50	105	155
3088	Win	0	0	1	17.6	19.7	94	8.9981	548	1074	1622
3089	Win	0	0	1	16.1	18.3	56	8.9981	39	61	100
3090	Win	0	0	1	16.5	20.7	60	8.9981	112	554	666
3091	Win	0	0	2	17.9	20	55	16.9979	1	9	10
3093	Win	0	0	2	18	23	58	7.0015	12	117	129
3094	Win	0	0	2	16.9	18.7	57	0	8	2457	2465
3095	Win	0	0	2	16.5	18	53	7.0015	11	34	45
3096	Win	0	0	1	15.2	19.3	67	8.9981	54	276	330
3097	Win	1	0	1	14.1	15.4	35	19.0012	1	3	4
3098	Win	1	0	2	15.2	19.5	63	15.0013	480	1965	2445
3099	Win	1	0	2	17.1	18.1	59	19.0012	62	290	352
3100	Win	0	1	2	19.8	22.9	21	12.998	284	3767	4051
3101	Win	0	1	2	20.8	25.8	62	8.9981	1	11	12
3102	Win	0	1	2	22	25.5	23	12.998	55	469	524
3103	Win	0	1	2	21.3	22.7	50	6.0032	1	63	64
3104	Win	0	1	2	20.1	24.3	56	6.0032	2	18	20
3105	Win	0	1	2	20.1	22.2	53	6.0032	15	73	88
3106	Win	0	1	2	19	21.8	66	0	1	2	3
3107	Win	0	1	2	18.9	21.4	65	0	1	6	7
3108	Win	0	1	1	23.9	26.3	68	19.9995	10	118	128
3109	Win	0	1	1	21.1	24.2	52	15.0013	21	299	320
3110	Win	0	1	1	25	27.8	46	11.0014	134	297	431
3111	Win	0	1	1	23	26	49	15.0013	29	112	141
3112	Win	0	1	2	22.1	24.6	56	39.0007	12	162	174
3113	Win	0	1	1	19.6	22.6	43	23.9994	13	37	50
3114	Win	0	1	1	16.8	18.9	43	12.998	0	10	10
3115	Win	0	1	1	15.4	21.4	57	16.9979	0	10	10
3116	Win	0	1	1	15.6	17.6	65	26.0027	14	112	126
3117	Win	0	1	1	22.6	26.1	50	6.0032	79	398	477
3118	Win	0	1	1	21.3	24.9	56	11.0014	2	11	13
